ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.0,166.0,11567.0,8.0,7.0,369.0,7.0,67.0,4.0,1
6.0,160.0,17095.0,7.0,305.0,424.0,14.0,41.0,4.0,1
7.0,210.0,13812.0,8.0,342.0,490.0,15.0,69.0,3.0,1
7.0,181.0,20431.0,7.0,7.0,437.0,10.0,69.0,3.0,1
7.0,198.0,28232.0,9.0,290.0,424.0,18.0,32.0,3.0,1
8.0,189.0,15456.0,5.0,323.0,523.0,16.0,57.0,5.0,1
7.0,172.0,20853.0,8.0,282.0,359.0,13.0,84.0,5.0,1
8.0,241.0,23641.0,7.0,319.0,410.0,13.0,57.0,4.0,1
6.0,151.0,20596.0,7.0,7.0,432.0,13.0,64.0,4.0,1
7.0,197.0,36967.0,9.0,294.0,530.0,14.0,86.0,3.0,1
7.0,215.0,18059.0,7.0,7.0,374.0,12.0,78.0,3.0,1
5.0,160.0,5128.0,8.0,358.0,345.0,14.0,34.0,4.0,1
8.0,235.0,15361.0,6.0,377.0,614.0,14.0,49.0,5.0,1
7.0,180.0,35001.0,9.0,7.0,361.0,14.0,73.0,3.0,1
7.0,178.0,20326.0,6.0,354.0,280.0,14.0,45.0,4.0,1
7.0,177.0,22887.0,6.0,315.0,508.0,15.0,36.0,5.0,1
6.0,167.0,24856.0,9.0,287.0,479.0,11.0,66.0,4.0,1
6.0,150.0,15751.0,8.0,318.0,605.0,15.0,83.0,5.0,1
7.0,167.0,21190.0,7.0,286.0,411.0,15.0,76.0,3.0,1
9.0,225.0,49010.0,6.0,297.0,446.0,16.0,84.0,5.0,1
8.0,217.0,35056.0,8.0,307.0,447.0,11.0,37.0,5.0,1
6.0,155.0,27310.0,8.0,7.0,437.0,13.0,7.0,4.0,1
7.0,198.0,32681.0,9.0,283.0,532.0,20.0,82.0,5.0,1
7.0,166.0,22475.0,9.0,318.0,527.0,13.0,56.0,3.0,1
8.0,231.0,19955.0,5.0,349.0,386.0,15.0,63.0,5.0,1
7.0,205.0,22613.0,6.0,267.0,313.0,12.0,28.0,4.0,1
6.0,164.0,26594.0,7.0,338.0,607.0,15.0,113.0,5.0,1
6.0,176.0,17177.0,10.0,308.0,403.0,15.0,74.0,4.0,1
8.0,246.0,33348.0,8.0,346.0,446.0,11.0,98.0,3.0,1
7.0,198.0,21044.0,7.0,337.0,642.0,16.0,64.0,4.0,1
7.0,186.0,13979.0,7.0,375.0,463.0,17.0,75.0,4.0,1
7.0,142.0,21209.0,10.0,7.0,430.0,16.0,59.0,3.0,1
8.0,212.0,14319.0,6.0,363.0,451.0,18.0,7.0,4.0,1
7.0,234.0,15547.0,8.0,364.0,393.0,15.0,65.0,3.0,1
7.0,188.0,20157.0,7.0,7.0,390.0,12.0,85.0,4.0,1
6.0,185.0,18506.0,7.0,357.0,367.0,16.0,77.0,4.0,1
6.0,139.0,11006.0,5.0,339.0,446.0,11.0,90.0,3.0,1
8.0,197.0,22899.0,8.0,295.0,358.0,13.0,72.0,3.0,1
7.0,194.0,7413.0,6.0,355.0,361.0,12.0,57.0,4.0,1
7.0,224.0,17196.0,7.0,374.0,345.0,15.0,60.0,5.0,1
7.0,203.0,20106.0,9.0,351.0,346.0,12.0,63.0,5.0,1
7.0,206.0,25795.0,8.0,321.0,485.0,16.0,49.0,5.0,1
7.0,207.0,21823.0,6.0,7.0,388.0,18.0,55.0,4.0,1
7.0,148.0,37309.0,6.0,279.0,396.0,13.0,64.0,4.0,1
8.0,216.0,38895.0,8.0,342.0,349.0,6.0,66.0,5.0,1
7.0,210.0,20214.0,6.0,324.0,539.0,20.0,73.0,4.0,1
7.0,128.0,30570.0,4.0,282.0,348.0,15.0,58.0,3.0,1
7.0,200.0,12635.0,8.0,333.0,294.0,13.0,55.0,4.0,1
8.0,190.0,47023.0,8.0,287.0,568.0,15.0,71.0,4.0,1
6.0,188.0,27577.0,9.0,323.0,277.0,13.0,59.0,4.0,1
7.0,161.0,22558.0,5.0,339.0,417.0,16.0,53.0,5.0,1
7.0,154.0,15525.0,6.0,343.0,598.0,17.0,56.0,3.0,1
7.0,205.0,25681.0,8.0,319.0,312.0,20.0,69.0,4.0,1
8.0,278.0,29045.0,8.0,335.0,385.0,17.0,64.0,4.0,1
8.0,251.0,21689.0,6.0,395.0,356.0,14.0,68.0,4.0,1
7.0,182.0,13706.0,6.0,301.0,425.0,18.0,74.0,5.0,1
7.0,130.0,8907.0,7.0,328.0,525.0,18.0,32.0,4.0,1
8.0,231.0,35056.0,8.0,364.0,306.0,18.0,72.0,5.0,1
8.0,224.0,20260.0,7.0,351.0,510.0,14.0,73.0,5.0,1
7.0,210.0,20117.0,7.0,370.0,339.0,11.0,51.0,4.0,1
8.0,211.0,19873.0,7.0,7.0,449.0,7.0,56.0,3.0,1
7.0,217.0,19412.0,7.0,7.0,302.0,19.0,68.0,4.0,1
8.0,211.0,34359.0,8.0,366.0,448.0,19.0,60.0,4.0,1
8.0,229.0,21995.0,8.0,320.0,399.0,18.0,41.0,4.0,1
7.0,195.0,34566.0,8.0,295.0,350.0,19.0,80.0,3.0,1
7.0,165.0,30660.0,9.0,273.0,534.0,11.0,84.0,4.0,1
7.0,221.0,19746.0,7.0,372.0,536.0,15.0,68.0,5.0,1
8.0,226.0,19487.0,6.0,356.0,472.0,12.0,55.0,4.0,1
7.0,237.0,21736.0,7.0,407.0,299.0,21.0,68.0,4.0,1
7.0,201.0,12700.0,8.0,395.0,464.0,15.0,64.0,4.0,1
7.0,215.0,12330.0,7.0,390.0,465.0,22.0,25.0,3.0,1
6.0,181.0,17503.0,6.0,368.0,412.0,12.0,7.0,5.0,1
6.0,172.0,8087.0,7.0,330.0,443.0,11.0,96.0,4.0,1
7.0,189.0,14052.0,6.0,7.0,338.0,18.0,67.0,4.0,1
9.0,236.0,40684.0,7.0,304.0,278.0,15.0,73.0,4.0,1
7.0,232.0,29170.0,8.0,375.0,389.0,14.0,40.0,4.0,1
9.0,282.0,47853.0,8.0,315.0,422.0,10.0,64.0,3.0,1
7.0,193.0,32349.0,9.0,272.0,582.0,14.0,64.0,4.0,1
7.0,146.0,25070.0,6.0,285.0,370.0,9.0,7.0,5.0,1
7.0,224.0,15147.0,8.0,389.0,437.0,12.0,52.0,4.0,1
7.0,200.0,19073.0,6.0,337.0,413.0,12.0,57.0,4.0,1
8.0,217.0,38184.0,7.0,312.0,281.0,13.0,79.0,4.0,1
7.0,237.0,35434.0,8.0,381.0,365.0,13.0,33.0,4.0,1
6.0,151.0,20155.0,8.0,275.0,478.0,18.0,99.0,4.0,1
7.0,213.0,25626.0,9.0,339.0,330.0,11.0,64.0,4.0,1
7.0,161.0,25583.0,7.0,7.0,467.0,14.0,52.0,5.0,1
6.0,177.0,20321.0,6.0,373.0,375.0,12.0,62.0,4.0,1
7.0,202.0,25888.0,9.0,328.0,519.0,18.0,90.0,5.0,1
8.0,225.0,27402.0,7.0,343.0,316.0,14.0,32.0,5.0,1
7.0,230.0,12603.0,6.0,351.0,371.0,19.0,80.0,4.0,1
7.0,198.0,16649.0,7.0,349.0,472.0,17.0,60.0,3.0,1
7.0,177.0,32041.0,8.0,7.0,467.0,11.0,48.0,4.0,1
8.0,203.0,21403.0,8.0,333.0,424.0,17.0,48.0,4.0,1
8.0,223.0,14739.0,7.0,372.0,481.0,9.0,62.0,4.0,1
8.0,213.0,18821.0,6.0,317.0,405.0,17.0,56.0,4.0,1
7.0,154.0,25137.0,8.0,275.0,330.0,16.0,70.0,3.0,1
7.0,146.0,35966.0,9.0,7.0,474.0,21.0,54.0,4.0,1
9.0,237.0,17828.0,5.0,341.0,423.0,15.0,81.0,3.0,1
7.0,232.0,22453.0,8.0,7.0,381.0,14.0,7.0,5.0,1
6.0,183.0,22026.0,9.0,7.0,377.0,11.0,63.0,3.0,1
7.0,166.0,30397.0,8.0,282.0,476.0,12.0,83.0,6.0,1
7.0,216.0,9465.0,5.0,341.0,501.0,11.0,53.0,4.0,1
6.0,159.0,22481.0,8.0,7.0,459.0,15.0,7.0,4.0,1
5.0,127.0,7907.0,7.0,335.0,475.0,13.0,79.0,5.0,1
7.0,256.0,15097.0,8.0,362.0,471.0,15.0,40.0,3.0,1
6.0,180.0,26035.0,10.0,309.0,473.0,18.0,58.0,3.0,1
8.0,206.0,11579.0,4.0,356.0,408.0,11.0,83.0,5.0,1
7.0,191.0,25228.0,7.0,319.0,419.0,13.0,78.0,5.0,1
7.0,109.0,14476.0,5.0,281.0,512.0,15.0,87.0,4.0,1
7.0,179.0,26393.0,9.0,7.0,496.0,13.0,78.0,4.0,1
7.0,159.0,13403.0,7.0,296.0,360.0,16.0,64.0,4.0,1
7.0,195.0,33173.0,8.0,7.0,534.0,17.0,38.0,4.0,1
7.0,222.0,32270.0,9.0,304.0,357.0,13.0,51.0,5.0,1
7.0,222.0,17240.0,9.0,323.0,443.0,17.0,78.0,5.0,1
7.0,198.0,12151.0,8.0,341.0,304.0,14.0,71.0,4.0,0
7.0,185.0,32329.0,8.0,293.0,617.0,8.0,51.0,5.0,0
8.0,222.0,20320.0,7.0,297.0,374.0,16.0,93.0,4.0,0
4.0,212.0,14686.0,8.0,327.0,371.0,22.0,36.0,3.0,0
7.0,175.0,28991.0,5.0,417.0,469.0,10.0,53.0,4.0,0
9.0,166.0,32471.0,7.0,7.0,498.0,13.0,57.0,5.0,0
9.0,169.0,21790.0,8.0,7.0,437.0,18.0,73.0,5.0,0
6.0,241.0,14084.0,6.0,293.0,498.0,25.0,71.0,3.0,0
7.0,178.0,23441.0,9.0,326.0,478.0,14.0,55.0,3.0,0
7.0,201.0,24511.0,6.0,401.0,372.0,13.0,89.0,4.0,0
4.0,197.0,9848.0,11.0,7.0,296.0,20.0,82.0,4.0,0
5.0,234.0,26811.0,4.0,370.0,571.0,13.0,45.0,4.0,0
7.0,188.0,24354.0,7.0,7.0,346.0,11.0,62.0,4.0,0
9.0,184.0,22749.0,7.0,375.0,436.0,15.0,45.0,4.0,0
10.0,200.0,32916.0,6.0,7.0,461.0,16.0,77.0,3.0,0
7.0,185.0,19765.0,8.0,7.0,293.0,13.0,7.0,3.0,0
7.0,197.0,23566.0,8.0,316.0,500.0,12.0,32.0,4.0,0
7.0,261.0,15149.0,7.0,7.0,398.0,12.0,66.0,3.0,0
7.0,223.0,25441.0,7.0,7.0,647.0,17.0,39.0,4.0,0
7.0,179.0,17763.0,10.0,328.0,364.0,13.0,49.0,3.0,0
6.0,192.0,19330.0,9.0,7.0,401.0,18.0,61.0,3.0,0
7.0,188.0,21273.0,8.0,7.0,332.0,17.0,55.0,4.0,0
7.0,187.0,15423.0,9.0,342.0,562.0,14.0,7.0,3.0,0
7.0,227.0,13730.0,9.0,257.0,275.0,13.0,7.0,4.0,0
10.0,242.0,24650.0,5.0,347.0,348.0,18.0,73.0,4.0,0
14.0,236.0,24009.0,6.0,381.0,461.0,13.0,73.0,3.0,0
8.0,129.0,15273.0,11.0,7.0,553.0,17.0,70.0,4.0,0
6.0,151.0,24207.0,8.0,7.0,411.0,10.0,108.0,4.0,0
6.0,195.0,17722.0,6.0,410.0,623.0,18.0,93.0,4.0,0
8.0,236.0,26631.0,6.0,275.0,497.0,19.0,58.0,3.0,0
6.0,144.0,22235.0,9.0,368.0,437.0,12.0,52.0,4.0,0
6.0,196.0,19399.0,8.0,328.0,324.0,19.0,77.0,4.0,0
10.0,249.0,23259.0,3.0,284.0,469.0,5.0,68.0,3.0,0
10.0,206.0,33081.0,6.0,357.0,333.0,17.0,69.0,3.0,0
7.0,140.0,18976.0,8.0,423.0,528.0,19.0,69.0,4.0,0
7.0,211.0,12229.0,7.0,387.0,422.0,15.0,77.0,3.0,0
10.0,190.0,18753.0,7.0,7.0,461.0,9.0,64.0,3.0,0
7.0,181.0,22444.0,10.0,272.0,351.0,12.0,7.0,4.0,0
7.0,194.0,18753.0,9.0,327.0,478.0,13.0,53.0,2.0,0
8.0,209.0,27648.0,6.0,333.0,397.0,12.0,73.0,5.0,0
8.0,192.0,22526.0,8.0,7.0,293.0,18.0,73.0,4.0,0
7.0,224.0,24312.0,7.0,276.0,307.0,10.0,77.0,4.0,0
8.0,220.0,30810.0,7.0,7.0,405.0,13.0,70.0,5.0,0
7.0,214.0,19027.0,8.0,7.0,421.0,17.0,75.0,4.0,0
7.0,186.0,12218.0,8.0,351.0,394.0,17.0,87.0,4.0,0
6.0,231.0,20278.0,9.0,306.0,334.0,13.0,55.0,2.0,0
12.0,193.0,39234.0,9.0,236.0,463.0,20.0,81.0,4.0,0
10.0,194.0,28916.0,7.0,317.0,279.0,18.0,63.0,3.0,0
9.0,145.0,20256.0,11.0,7.0,612.0,13.0,95.0,3.0,0
4.0,183.0,14841.0,10.0,7.0,294.0,13.0,112.0,4.0,0
5.0,185.0,10923.0,7.0,353.0,339.0,22.0,91.0,4.0,0
6.0,138.0,14853.0,8.0,7.0,389.0,17.0,100.0,5.0,0
9.0,156.0,24898.0,8.0,417.0,343.0,14.0,63.0,4.0,0
10.0,160.0,32130.0,6.0,405.0,541.0,12.0,46.0,6.0,0
7.0,166.0,19919.0,7.0,352.0,420.0,18.0,46.0,3.0,0
4.0,208.0,21214.0,7.0,304.0,488.0,13.0,65.0,4.0,0
9.0,233.0,32105.0,7.0,7.0,371.0,16.0,69.0,4.0,0
4.0,153.0,17858.0,7.0,324.0,342.0,8.0,75.0,3.0,0
7.0,148.0,14418.0,9.0,348.0,317.0,13.0,59.0,5.0,0
7.0,181.0,8693.0,9.0,397.0,534.0,10.0,88.0,4.0,0
9.0,142.0,12658.0,11.0,347.0,387.0,13.0,70.0,4.0,0
6.0,199.0,25816.0,6.0,7.0,484.0,12.0,79.0,4.0,0
4.0,199.0,15901.0,9.0,291.0,372.0,12.0,7.0,2.0,0
7.0,183.0,14285.0,8.0,373.0,495.0,12.0,59.0,3.0,0
8.0,190.0,16462.0,5.0,394.0,294.0,18.0,82.0,4.0,0
7.0,211.0,28990.0,9.0,267.0,505.0,14.0,69.0,4.0,0
4.0,218.0,17640.0,8.0,332.0,424.0,15.0,70.0,5.0,0
9.0,215.0,15779.0,8.0,317.0,360.0,15.0,79.0,4.0,0
9.0,145.0,17621.0,8.0,341.0,287.0,15.0,42.0,5.0,0
11.0,144.0,31320.0,8.0,403.0,491.0,12.0,76.0,5.0,0
7.0,219.0,31045.0,7.0,264.0,411.0,16.0,71.0,2.0,0
7.0,214.0,32947.0,5.0,333.0,319.0,13.0,16.0,5.0,0
8.0,213.0,24532.0,6.0,322.0,517.0,14.0,60.0,3.0,0
5.0,161.0,13517.0,8.0,343.0,535.0,14.0,71.0,4.0,0
5.0,197.0,21683.0,8.0,292.0,425.0,11.0,51.0,4.0,0
6.0,209.0,21457.0,10.0,263.0,459.0,19.0,31.0,5.0,0
10.0,214.0,25433.0,5.0,319.0,362.0,14.0,68.0,3.0,0
9.0,213.0,19031.0,5.0,317.0,473.0,16.0,66.0,5.0,0
6.0,229.0,35344.0,4.0,7.0,526.0,15.0,47.0,3.0,0
7.0,201.0,20743.0,7.0,265.0,450.0,10.0,70.0,4.0,0
7.0,229.0,15058.0,5.0,316.0,444.0,14.0,76.0,4.0,0
7.0,228.0,15395.0,7.0,335.0,295.0,14.0,51.0,4.0,0
7.0,190.0,30524.0,6.0,388.0,382.0,19.0,74.0,5.0,0
7.0,174.0,19310.0,7.0,373.0,295.0,7.0,89.0,3.0,0
6.0,204.0,19346.0,8.0,265.0,708.0,16.0,69.0,4.0,0
7.0,184.0,13361.0,9.0,335.0,467.0,20.0,80.0,4.0,0
8.0,244.0,32405.0,3.0,308.0,434.0,16.0,68.0,4.0,0
8.0,195.0,22330.0,6.0,417.0,372.0,11.0,7.0,5.0,0
5.0,206.0,17914.0,11.0,7.0,358.0,5.0,72.0,4.0,0
8.0,163.0,25035.0,8.0,330.0,432.0,16.0,89.0,5.0,0
7.0,229.0,16405.0,8.0,272.0,519.0,18.0,67.0,4.0,0
4.0,203.0,9440.0,10.0,313.0,544.0,15.0,65.0,4.0,0
7.0,221.0,27159.0,8.0,275.0,472.0,16.0,36.0,5.0,0
8.0,221.0,26687.0,8.0,300.0,565.0,14.0,77.0,5.0,0
8.0,236.0,27931.0,6.0,325.0,512.0,13.0,81.0,4.0,0
7.0,184.0,31126.0,6.0,353.0,472.0,15.0,62.0,4.0,0
6.0,202.0,17494.0,6.0,385.0,479.0,22.0,7.0,4.0,0
9.0,197.0,19572.0,7.0,377.0,518.0,19.0,36.0,4.0,0
10.0,178.0,30576.0,6.0,7.0,537.0,12.0,46.0,4.0,0
10.0,237.0,26945.0,6.0,334.0,379.0,13.0,86.0,4.0,0
7.0,179.0,18282.0,8.0,326.0,397.0,9.0,58.0,3.0,0
9.0,163.0,21463.0,10.0,7.0,502.0,16.0,84.0,5.0,0
7.0,146.0,25623.0,7.0,7.0,464.0,8.0,69.0,4.0,0
6.0,158.0,16087.0,9.0,278.0,550.0,12.0,52.0,5.0,0
7.0,210.0,18668.0,4.0,348.0,480.0,16.0,69.0,4.0,0
5.0,221.0,20988.0,8.0,233.0,374.0,12.0,46.0,4.0,0
5.0,186.0,18021.0,6.0,447.0,332.0,8.0,67.0,5.0,0
5.0,241.0,18328.0,7.0,238.0,355.0,13.0,75.0,5.0,0
8.0,218.0,23576.0,7.0,279.0,548.0,10.0,65.0,3.0,0
7.0,159.0,16305.0,7.0,7.0,515.0,9.0,39.0,4.0,0
9.0,207.0,29551.0,6.0,339.0,330.0,9.0,64.0,4.0,0
4.0,182.0,25815.0,9.0,297.0,399.0,9.0,47.0,4.0,0
9.0,212.0,28554.0,7.0,343.0,342.0,9.0,61.0,2.0,0
10.0,215.0,33462.0,6.0,366.0,374.0,14.0,78.0,3.0,0
7.0,205.0,24607.0,8.0,281.0,366.0,11.0,60.0,4.0,0
3.0,186.0,11921.0,9.0,333.0,448.0,18.0,88.0,3.0,0
6.0,186.0,23125.0,7.0,7.0,446.0,16.0,65.0,5.0,0
8.0,178.0,25624.0,8.0,392.0,354.0,20.0,74.0,4.0,0
7.0,162.0,26395.0,7.0,7.0,575.0,12.0,52.0,3.0,0
8.0,259.0,17292.0,5.0,7.0,435.0,13.0,51.0,4.0,0
7.0,163.0,24643.0,7.0,331.0,415.0,12.0,74.0,3.0,0
7.0,217.0,13529.0,6.0,402.0,554.0,16.0,86.0,4.0,0
8.0,147.0,20828.0,9.0,7.0,475.0,11.0,60.0,5.0,0
7.0,204.0,26322.0,6.0,7.0,487.0,20.0,70.0,3.0,0
10.0,223.0,28293.0,6.0,7.0,398.0,11.0,45.0,4.0,0
7.0,195.0,21497.0,7.0,361.0,418.0,11.0,81.0,4.0,0
7.0,261.0,11804.0,5.0,336.0,424.0,12.0,70.0,3.0,0
8.0,169.0,19169.0,8.0,406.0,351.0,15.0,68.0,4.0,0
8.0,170.0,37001.0,6.0,346.0,518.0,16.0,69.0,4.0,0
6.0,237.0,18736.0,6.0,7.0,235.0,12.0,57.0,4.0,0
5.0,171.0,12290.0,11.0,301.0,502.0,12.0,54.0,5.0,0
7.0,197.0,15979.0,7.0,274.0,452.0,19.0,78.0,5.0,0
6.0,196.0,12432.0,7.0,381.0,368.0,21.0,90.0,5.0,0
8.0,184.0,30032.0,6.0,374.0,401.0,15.0,38.0,4.0,0
7.0,188.0,29533.0,8.0,274.0,469.0,16.0,79.0,5.0,0
6.0,205.0,19821.0,6.0,298.0,483.0,12.0,89.0,5.0,0
7.0,205.0,25143.0,6.0,296.0,528.0,13.0,70.0,5.0,0
7.0,206.0,16101.0,6.0,371.0,532.0,10.0,73.0,5.0,0
5.0,135.0,15979.0,10.0,366.0,419.0,13.0,58.0,4.0,0
3.0,147.0,21317.0,9.0,312.0,406.0,12.0,83.0,3.0,0
7.0,200.0,14541.0,9.0,276.0,487.0,17.0,70.0,5.0,0
9.0,192.0,32113.0,8.0,294.0,519.0,9.0,58.0,4.0,0
7.0,149.0,13329.0,7.0,7.0,403.0,21.0,70.0,3.0,0
7.0,195.0,18344.0,8.0,7.0,320.0,12.0,75.0,5.0,0
8.0,205.0,20408.0,5.0,406.0,516.0,22.0,71.0,4.0,0
7.0,168.0,18564.0,9.0,345.0,419.0,18.0,60.0,3.0,0
9.0,229.0,19126.0,7.0,328.0,384.0,15.0,41.0,5.0,0
9.0,169.0,33365.0,8.0,316.0,450.0,10.0,74.0,3.0,0
7.0,227.0,14470.0,8.0,274.0,361.0,19.0,40.0,5.0,0
7.0,230.0,22445.0,6.0,321.0,389.0,16.0,34.0,4.0,0
7.0,188.0,21875.0,7.0,409.0,616.0,9.0,60.0,4.0,0
5.0,187.0,16639.0,10.0,7.0,356.0,12.0,7.0,5.0,0
5.0,192.0,18252.0,8.0,284.0,374.0,18.0,92.0,4.0,0
6.0,199.0,27001.0,8.0,297.0,479.0,17.0,85.0,5.0,0
8.0,222.0,29808.0,9.0,206.0,557.0,11.0,60.0,5.0,0
7.0,158.0,11914.0,8.0,386.0,474.0,17.0,63.0,5.0,0
9.0,226.0,23659.0,2.0,408.0,447.0,14.0,43.0,4.0,0
7.0,200.0,25356.0,7.0,305.0,394.0,16.0,78.0,3.0,0
8.0,157.0,21924.0,8.0,380.0,365.0,12.0,63.0,4.0,0
6.0,216.0,21166.0,8.0,348.0,315.0,14.0,46.0,4.0,0
10.0,129.0,26436.0,9.0,350.0,481.0,9.0,65.0,5.0,0
5.0,186.0,19118.0,7.0,359.0,577.0,8.0,73.0,4.0,0
11.0,278.0,28652.0,3.0,379.0,334.0,15.0,65.0,3.0,0
6.0,249.0,21046.0,5.0,7.0,334.0,15.0,53.0,4.0,0
8.0,209.0,22309.0,6.0,408.0,503.0,16.0,60.0,4.0,0
8.0,192.0,16747.0,9.0,313.0,432.0,14.0,78.0,4.0,0
10.0,131.0,30221.0,9.0,370.0,412.0,18.0,76.0,4.0,0
6.0,180.0,26562.0,7.0,7.0,432.0,15.0,75.0,2.0,0
6.0,190.0,11512.0,9.0,330.0,331.0,18.0,66.0,4.0,0
8.0,209.0,34539.0,6.0,302.0,471.0,16.0,35.0,5.0,0
7.0,243.0,23493.0,5.0,283.0,341.0,16.0,46.0,3.0,0
5.0,185.0,25670.0,8.0,318.0,450.0,18.0,49.0,4.0,0
7.0,206.0,23779.0,8.0,333.0,530.0,12.0,41.0,4.0,0
6.0,241.0,13540.0,6.0,335.0,364.0,13.0,61.0,4.0,0
6.0,187.0,22555.0,8.0,331.0,445.0,4.0,66.0,4.0,0
7.0,153.0,28505.0,8.0,7.0,346.0,15.0,48.0,4.0,0
8.0,208.0,12360.0,7.0,341.0,499.0,14.0,98.0,5.0,0
7.0,160.0,23917.0,7.0,369.0,473.0,14.0,86.0,3.0,0
8.0,205.0,21530.0,8.0,7.0,445.0,16.0,78.0,3.0,0
7.0,164.0,19517.0,7.0,394.0,588.0,15.0,69.0,4.0,0
10.0,263.0,39117.0,3.0,286.0,473.0,13.0,65.0,6.0,0
7.0,237.0,33197.0,5.0,331.0,403.0,15.0,7.0,5.0,0
7.0,235.0,20443.0,7.0,7.0,305.0,13.0,91.0,4.0,0
7.0,196.0,22746.0,8.0,325.0,397.0,21.0,52.0,4.0,0
7.0,202.0,17033.0,6.0,361.0,600.0,17.0,89.0,4.0,0
10.0,178.0,20643.0,6.0,7.0,488.0,16.0,49.0,3.0,0
6.0,266.0,21251.0,5.0,357.0,358.0,27.0,60.0,5.0,0
8.0,182.0,15859.0,7.0,7.0,585.0,11.0,82.0,5.0,0
7.0,198.0,31252.0,6.0,7.0,322.0,14.0,75.0,4.0,0
8.0,192.0,28087.0,7.0,330.0,327.0,11.0,52.0,2.0,0
6.0,228.0,24463.0,6.0,7.0,400.0,18.0,71.0,5.0,0
7.0,170.0,14550.0,8.0,395.0,486.0,14.0,51.0,4.0,0
7.0,170.0,23432.0,7.0,7.0,513.0,20.0,79.0,4.0,0
6.0,205.0,23268.0,9.0,283.0,371.0,17.0,73.0,3.0,0
10.0,190.0,17573.0,7.0,7.0,417.0,9.0,93.0,4.0,0
5.0,136.0,12060.0,9.0,7.0,362.0,11.0,76.0,5.0,0
6.0,229.0,15613.0,4.0,383.0,409.0,11.0,64.0,4.0,0
9.0,255.0,28492.0,6.0,7.0,621.0,18.0,65.0,4.0,0
9.0,199.0,21696.0,6.0,350.0,289.0,13.0,73.0,6.0,0
4.0,119.0,19100.0,12.0,7.0,328.0,15.0,49.0,4.0,0
7.0,206.0,22686.0,6.0,304.0,442.0,14.0,78.0,5.0,0
7.0,160.0,17787.0,8.0,7.0,248.0,17.0,87.0,6.0,0
7.0,183.0,20247.0,7.0,331.0,420.0,18.0,60.0,5.0,0
6.0,160.0,19782.0,10.0,310.0,505.0,17.0,42.0,4.0,0
8.0,232.0,16548.0,6.0,301.0,395.0,14.0,79.0,4.0,0
9.0,206.0,39557.0,6.0,291.0,345.0,15.0,7.0,3.0,0
7.0,220.0,22211.0,6.0,7.0,399.0,12.0,112.0,3.0,0
7.0,215.0,32742.0,6.0,320.0,438.0,16.0,55.0,4.0,0
8.0,206.0,15926.0,6.0,7.0,458.0,12.0,7.0,4.0,0
8.0,210.0,19850.0,8.0,300.0,368.0,19.0,57.0,4.0,0
7.0,181.0,18909.0,7.0,326.0,356.0,15.0,93.0,4.0,0
4.0,190.0,18530.0,7.0,396.0,365.0,15.0,87.0,5.0,0
7.0,235.0,19039.0,7.0,323.0,437.0,18.0,66.0,4.0,0
11.0,179.0,33773.0,9.0,328.0,426.0,18.0,59.0,5.0,0
6.0,126.0,20116.0,8.0,427.0,435.0,12.0,54.0,4.0,0
7.0,223.0,32237.0,6.0,337.0,527.0,10.0,77.0,4.0,0
5.0,192.0,24856.0,7.0,337.0,343.0,16.0,77.0,3.0,0
7.0,199.0,21627.0,6.0,389.0,296.0,9.0,7.0,5.0,0
8.0,171.0,25919.0,9.0,307.0,449.0,16.0,60.0,4.0,0
7.0,178.0,12929.0,8.0,7.0,376.0,18.0,40.0,4.0,0
6.0,197.0,10529.0,5.0,416.0,412.0,10.0,59.0,5.0,0
8.0,256.0,16796.0,4.0,7.0,334.0,11.0,55.0,4.0,0
8.0,223.0,27464.0,6.0,353.0,318.0,11.0,64.0,3.0,0
7.0,210.0,17940.0,7.0,7.0,349.0,14.0,68.0,4.0,0
7.0,236.0,21984.0,6.0,331.0,441.0,13.0,67.0,4.0,0
8.0,167.0,29956.0,10.0,307.0,546.0,17.0,38.0,4.0,0
7.0,223.0,30045.0,7.0,7.0,532.0,16.0,46.0,4.0,0
7.0,142.0,12875.0,9.0,341.0,340.0,17.0,86.0,2.0,0
6.0,200.0,20454.0,6.0,7.0,345.0,17.0,68.0,5.0,0
8.0,202.0,26716.0,6.0,7.0,516.0,15.0,84.0,4.0,0
11.0,193.0,14054.0,10.0,327.0,479.0,14.0,66.0,5.0,0
9.0,201.0,26744.0,7.0,340.0,364.0,14.0,87.0,5.0,0
11.0,256.0,31965.0,5.0,289.0,505.0,13.0,75.0,4.0,0
7.0,230.0,22709.0,6.0,316.0,294.0,16.0,55.0,5.0,0
6.0,237.0,19894.0,8.0,287.0,315.0,12.0,74.0,4.0,0
7.0,236.0,34823.0,5.0,362.0,538.0,19.0,88.0,4.0,0
6.0,182.0,26804.0,6.0,399.0,482.0,9.0,49.0,4.0,0
6.0,189.0,15156.0,7.0,307.0,298.0,12.0,81.0,3.0,0
7.0,176.0,36820.0,8.0,322.0,345.0,17.0,7.0,4.0,0
9.0,226.0,19969.0,6.0,387.0,441.0,12.0,7.0,5.0,0
7.0,283.0,21160.0,4.0,253.0,526.0,7.0,55.0,4.0,0
6.0,200.0,16405.0,6.0,366.0,444.0,16.0,72.0,4.0,0
6.0,170.0,16666.0,9.0,7.0,457.0,16.0,79.0,3.0,0
